transaction_id,order_id,merchant_id,vertical,amount,currency,payment_method,card_bin,email,phone,ip,device_id,customer_id,account_age_days,attempts,velocity,prior_chargebacks,prior_refunds,merchant_avg_amount,timestamp,amount_deviation,account_age,attempt_count,velocity,chargeback_history,refund_history,amount_magnitude,is_fraud,fraud_type
txn_06117,ord_006117,mz_0027,beauty,1983.26,INR,card,404428,priya.khan993@gmail.com,+919341911347,103.185.120.186,6cdb63a9160273fac599b14bebe9ed36,cus_02207,1318,1,0.05,0.0212,0.1446,1400,2026-08-27T03:50:10.888652Z,0.10415,0.1,0.0,0.05,0.0848,0.4338,0.39229,0,none
txn_06118,ord_006118,mz_0014,fashion_d2c,1532.05,INR,card,402586,meera.joshi315@zoho.com,+917462272454,153.5.35.107,5142733d2d15d33f15f2c4dfd17d9313,cus_03244,448,1,0.05,0.0032,0.0683,1800,2026-08-30T15:29:36.041697Z,0.03722,0.1,0.0,0.05,0.0128,0.2049,0.35831,0,none
txn_06119,ord_006119,mz_0029,health_supplements,1414.04,INR,card,8140955,karan.bose493@fastmail.com,+918311345789,207.34.218.150,e1da4afdd1054ae86c8b0c7dca3fc61d,cus_05064,1694,7,0.0,0.0398,0.0191,2200,2026-08-31T11:23:24.223942Z,0.08931,0.1,0.85714,0.0,0.1592,0.0573,0.34775,0,none
txn_06120,ord_006120,mz_0038,travel_bookings,9774.04,INR,card,3418149,arjun.bose550@fastmail.com,+916240897427,167.241.119.211,4aa13e5b4b6e0df39eacfa706b4b87e5,cus_01267,1631,1,0.05,0.0264,0.1354,8500,2026-08-28T07:48:23.793435Z,0.03747,0.1,0.0,0.05,0.1056,0.4062,0.60236,0,none
txn_06121,ord_006121,mz_0030,beauty,857.88,INR,netbanking,,diya.reddy631@fastmail.com,+918098986056,142.29.139.246,97bda84b8fb1fdae5ac1e5dfcfc4ada8,cus_05206,515,1,0.05,0.0405,0.0352,1400,2026-08-24T22:35:57.893217Z,0.09681,0.1,0.0,0.05,0.162,0.1056,0.28198,0,none
txn_06122,ord_006122,mz_0016,home_decor,3394.44,INR,wallet,,aditya.reddy897@outlook.com,+919196794718,127.211.68.158,3b00d72e3c8d49f1cf4db655904d5342,cus_03525,237,1,0.05,0.0248,0.1474,2600,2026-08-29T04:28:52.530353Z,0.07639,0.1,0.0,0.05,0.0992,0.4422,0.46306,0,none
txn_06123,ord_006123,mz_0028,travel_bookings,8799.95,INR,upi,,tanvi.khan625@outlook.com,+916269061205,147.118.129.157,acbd512819ce3b0767d467cc5ba66245,cus_02704,1598,1,0.0,0.0347,0.103,8500,2026-08-30T06:12:27.999242Z,0.00882,0.1,0.0,0.0,0.1388,0.309,0.58853,0,none
txn_06124,ord_006124,mz_0022,membership_subscriptions,1053.03,INR,card,3471237,nikhil.gupta645@rediffmail.com,+918153682051,105.13.6.29,ddf4013d55433c272011fc8f4daba08c,cus_00353,565,1,0.0,0.0482,0.0185,1200,2026-08-27T19:06:45.213951Z,0.03062,0.1,0.0,0.0,0.1928,0.0555,0.30895,0,none
txn_06125,ord_006125,mz_0020,home_decor,1463.53,INR,card,6533406,pooja.patel477@fastmail.com,+917750388117,194.144.105.136,ba3b68a366025999a59009af484480ba,cus_02542,948,1,0.0,0.0328,0.1094,2600,2026-08-31T04:33:52.004332Z,0.10928,0.1,0.0,0.0,0.1312,0.3282,0.35228,0,none
txn_06126,ord_006126,mz_0025,electronics,9325.78,INR,netbanking,,isha.verma114@zoho.com,+918091220077,128.219.92.238,57642fd3c0cf48eecac5588507874dd2,cus_00696,603,1,0.05,0.029,0.1368,6500,2026-08-28T02:42:30.836038Z,0.10868,0.1,0.0,0.05,0.116,0.4104,0.59617,0,none
txn_06127,ord_006127,mz_0012,electronics,50.0,INR,upi,,aarav.mehta68@icloud.com,+917015906687,177.155.124.62,307666eebb885d740385ff53cf36adfb,cus_04618,716,1,0.0,0.0135,0.0456,6500,2026-08-25T22:22:55.370195Z,0.24808,0.1,0.0,0.0,0.054,0.1368,0.0,0,none
txn_06128,ord_006128,mz_0016,home_decor,758.6,INR,upi,,neha.rao479@yahoo.com,+918877188413,122.217.138.212,702ead50b5b6386984383d531b53a829,cus_00003,951,1,0.05,0.0249,0.117,2600,2026-08-29T16:20:41.598912Z,0.17706,0.1,0.0,0.05,0.0996,0.351,0.2658,0,none
txn_06129,ord_006129,mz_0029,health_supplements,1349.04,INR,wallet,,isha.patel712@gmail.com,+919896756010,159.217.165.61,b72b21365a7363555a1b59feebb1d193,cus_00290,421,1,0.0,0.0255,0.1381,2200,2026-08-30T05:34:37.187720Z,0.0967,0.1,0.0,0.0,0.102,0.4143,0.34156,0,none
txn_06130,ord_006130,mz_0016,home_decor,2667.74,INR,netbanking,,karan.nair535@fastmail.com,+919123234585,140.175.50.143,60208a921df3885c934df03379686d09,cus_05253,825,1,0.0,0.0179,0.0192,2600,2026-08-25T19:08:28.470052Z,0.00651,0.1,0.0,0.0,0.0716,0.0576,0.43133,0,none
txn_06131,ord_006131,mz_0006,travel_bookings,12938.76,INR,upi,,simran.patel839@outlook.com,+919769345315,182.36.155.72,8ac8957fc8f7886e3fc7671c6b7deb24,cus_02766,605,1,0.05,0.0226,0.0576,8500,2026-08-29T03:50:16.554081Z,0.13055,0.1,0.0,0.05,0.0904,0.1728,0.63931,0,none
txn_06132,ord_006132,mz_0017,grocery_delivery,909.61,INR,card,468578,priya.das308@yahoo.com,+919922740569,169.192.68.114,9a164e39336743de097465829a8fda07,cus_00418,4,6,0.0,0.3399,0.353,900,2026-08-29T04:52:58.994227Z,0.00267,0.86667,0.71429,0.0,1.0,1.0,0.28969,1,true_fraud
txn_06133,ord_006133,mz_0037,membership_subscriptions,1127.45,INR,upi,,meera.gupta67@fastmail.com,+918887014402,175.79.149.51,bc57c0be5a2caeb216e0fca2543d6b02,cus_04556,210,1,0.0,0.0187,0.0648,1200,2026-08-26T16:09:19.865261Z,0.01511,0.1,0.0,0.0,0.0748,0.1944,0.31794,0,none
txn_06134,ord_006134,mz_0019,beauty,1711.88,INR,card,419127,sandeep.bose881@outlook.com,+918499124792,131.251.243.115,b97ac619db638803c1b8b85d87233648,cus_03030,1529,1,0.0,0.0144,0.0201,1400,2026-08-27T13:48:40.537664Z,0.05569,0.1,0.0,0.0,0.0576,0.0603,0.37292,0,none
txn_06135,ord_006135,mz_0022,membership_subscriptions,941.8,INR,upi,,tanvi.rao852@protonmail.com,+918379817613,193.91.110.97,d5a02a1940cd30d81e7cd47fc65bf90a,cus_01118,1150,1,0.0,0.0163,0.0721,1200,2026-08-29T12:11:46.598610Z,0.05379,0.1,0.0,0.0,0.0652,0.2163,0.29426,0,none
txn_06136,ord_006136,mz_0026,beauty,810.27,INR,card,429911,kabir.menon155@zoho.com,+918481147770,108.14.96.225,081462d1e9415eb15fdcfa6b35063694,cus_01866,106,1,0.0,0.0433,0.1071,1400,2026-08-29T11:28:31.318217Z,0.10531,0.1,0.0,0.0,0.1732,0.3213,0.27447,0,none
txn_06137,ord_006137,mz_0004,membership_subscriptions,1363.49,INR,card,8147778,vivaan.joshi956@outlook.com,+919174617984,179.62.155.40,9da72a518ac9c66d8190fa91df6f462c,cus_01849,1761,1,0.0,0.0004,0.0639,1200,2026-08-28T04:41:50.697299Z,0.03406,0.1,0.0,0.0,0.0016,0.1917,0.34296,0,none
txn_06138,ord_006138,mz_0027,beauty,1772.2,INR,card,474404,diya.mehta333@outlook.com,+917529693807,178.50.252.109,fe3ef36803d5e448129f2124dececd8e,cus_04308,1681,1,0.0,0.0113,0.0356,1400,2026-08-30T10:40:38.246038Z,0.06646,0.1,0.0,0.0,0.0452,0.1068,0.37748,0,none
txn_06139,ord_006139,mz_0038,travel_bookings,5219.95,INR,card,3495259,diya.mehta333@outlook.com,+917529693807,178.88.214.160,fe3ef36803d5e448129f2124dececd8e,cus_04308,1681,1,0.05,0.0113,0.0356,8500,2026-08-26T20:57:32.196757Z,0.09647,0.1,0.0,0.05,0.0452,0.1068,0.51974,0,none
txn_06140,ord_006140,mz_0024,home_decor,50.0,INR,card,5197008,isha.singh581@zoho.com,+918510087289,186.63.18.56,d9b48a4825a189e3af4c3920d8e5ded0,cus_02047,842,1,0.05,0.0208,0.1411,2600,2026-08-28T03:51:44.142114Z,0.24519,0.1,0.0,0.05,0.0832,0.4233,0.0,0,none
txn_06141,ord_006141,mz_0005,travel_bookings,9822.63,INR,netbanking,,kabir.joshi282@outlook.com,+916499897767,159.10.25.177,15a919ca7353b2322ba0c7c700a06b2d,cus_04619,1061,1,0.0,0.0433,0.0596,8500,2026-08-24T20:30:43.454210Z,0.0389,0.1,0.0,0.0,0.1732,0.1788,0.60301,0,none
txn_06142,ord_006142,mz_0019,beauty,932.67,INR,upi,,karan.patel809@fastmail.com,+916921043169,189.43.88.77,6e2ba8882d4de1c8890f46e58d11482d,cus_00881,879,1,0.0,0.0385,0.0148,1400,2026-08-28T14:36:35.752853Z,0.08345,0.1,0.0,0.0,0.154,0.0444,0.29298,0,none
txn_06143,ord_006143,mz_0031,fashion_d2c,980.56,INR,card,5209115,kabir.rao307@zoho.com,+916198222766,102.11.125.23,53b9a1e3c4b7d76ed20887df97c6dfa6,cus_00137,781,1,0.0,0.0032,0.0958,1800,2026-08-25T07:39:01.993349Z,0.11381,0.1,0.0,0.0,0.0128,0.2874,0.29957,0,none
txn_06144,ord_006144,mz_0007,grocery_delivery,941.84,INR,upi,,sara.menon181@fastmail.com,+917560965908,180.61.212.18,ea59eb75ecd6a1e0646c12ce7e6466ef,cus_02619,862,4,0.0,0.0495,0.1238,900,2026-08-29T22:29:59.401585Z,0.01162,0.1,0.42857,0.0,0.198,0.3714,0.29427,0,none
txn_06145,ord_006145,mz_0034,travel_bookings,5726.44,INR,card,8180009,sara.joshi272@outlook.com,+917016399502,209.210.51.89,091556a767b8d7d8b77eb29148ec027d,cus_02286,11,1,0.0,0.0064,0.0173,8500,2026-08-26T00:48:46.250330Z,0.08158,0.63333,0.0,0.0,0.0256,0.0519,0.53194,0,none
txn_06146,ord_006146,mz_0022,membership_subscriptions,412.86,INR,card,5130019,meera.singh391@protonmail.com,+916360935877,104.92.62.38,3287f6a641f1f51d60512ee93de93feb,cus_05361,1976,1,0.0,0.0061,0.0656,1200,2026-08-25T15:47:51.053938Z,0.16399,0.1,0.0,0.0,0.0244,0.1968,0.1858,0,none
txn_06147,ord_006147,mz_0026,beauty,2206.35,INR,netbanking,,aditya.menon50@rediffmail.com,+916322911452,154.232.168.18,95cb691bd171078d04b1c8555a5ef1b2,cus_04634,1993,1,0.0,0.0446,0.0156,1400,2026-08-30T11:37:15.111323Z,0.14399,0.1,0.0,0.0,0.1784,0.0468,0.40633,0,none
txn_06148,ord_006148,mz_0006,travel_bookings,13618.03,INR,card,436616,amit.malhotra623@yahoo.com,+918990111916,182.150.193.41,5b507b262fb6de5a62c99babe7e3dc62,cus_04161,1428,1,0.05,0.0319,0.0082,8500,2026-08-28T12:44:48.291704Z,0.15053,0.1,0.0,0.05,0.1276,0.0246,0.64605,0,none
txn_06149,ord_006149,mz_0029,health_supplements,3573.66,INR,card,5127950,sandeep.mehta77@zoho.com,+916340695631,138.109.216.239,86b8c31ebce3f48cc9254058a4a05bee,cus_00040,149,6,0.0,0.0269,0.0462,2200,2026-08-30T02:06:01.025226Z,0.1561,0.1,0.71429,0.0,0.1076,0.1386,0.46984,0,none
txn_06150,ord_006150,mz_0010,electronics,6091.4,INR,netbanking,,diya.joshi594@rediffmail.com,+919584412112,111.23.5.224,0557e18edc9b7f533b6c0ac7762e40ff,cus_04637,1423,1,0.0,0.0256,0.0264,6500,2026-08-30T14:42:37.715076Z,0.01572,0.1,0.0,0.0,0.1024,0.0792,0.54007,0,none
txn_06151,ord_006151,mz_0030,beauty,780.12,INR,card,8158393,riya.verma686@fastmail.com,+916557673374,135.249.152.75,3a5460da822d3522d460e877b6f3827e,cus_00640,816,1,0.0,0.0013,0.0523,1400,2026-08-29T17:37:30.495595Z,0.11069,0.1,0.0,0.0,0.0052,0.1569,0.26948,0,none
txn_06152,ord_006152,mz_0030,beauty,1076.3,INR,card,6000501,karan.nair727@outlook.com,+916660485977,104.48.43.72,a41cfec087b0d005c50d74aa7945886b,cus_01998,276,1,0.05,0.0222,0.1068,1400,2026-08-26T19:14:09.409755Z,0.0578,0.1,0.0,0.05,0.0888,0.3204,0.31183,0,none
txn_06153,ord_006153,mz_0009,electronics,10524.87,INR,wallet,,tanvi.bose197@yahoo.com,+917969902747,118.56.114.115,db7c19c091c7a40dfb61f975f1d18acb,cus_04077,889,1,0.0,0.0032,0.1052,6500,2026-08-30T05:11:16.061596Z,0.1548,0.1,0.0,0.0,0.0128,0.3156,0.61211,0,none
txn_06154,ord_006154,mz_0000,electronics,4253.92,INR,upi,,kavya.gupta236@yahoo.com,+919569695931,196.104.54.201,c89a8c008bdee6c788ad708507f183f9,cus_04800,1361,1,0.0,0.0327,0.0377,6500,2026-08-25T09:11:22.263420Z,0.08639,0.1,0.0,0.0,0.1308,0.1131,0.49279,0,none
txn_06155,ord_006155,mz_0032,home_decor,4064.12,INR,netbanking,,aarav.gupta56@gmail.com,+917396966281,173.237.217.5,8b7f086819d549e3cfc210ba3df0c7f0,cus_00450,957,1,0.05,0.4662,0.1599,2600,2026-08-30T18:52:06.973315Z,0.14078,0.1,0.0,0.05,1.0,0.4797,0.48677,0,none
txn_06156,ord_006156,mz_0017,grocery_delivery,860.14,INR,card,3404324,vivaan.bose863@icloud.com,+917097120990,107.223.202.88,39de5c164c93d2f4ed7e42c4909c7cb5,cus_02139,596,1,0.0,0.0435,0.1482,900,2026-08-27T12:18:10.044691Z,0.01107,0.1,0.0,0.0,0.174,0.4446,0.28233,0,none
txn_06157,ord_006157,mz_0027,beauty,813.54,INR,card,436481,tanvi.rao304@yahoo.com,+919695876087,125.15.115.144,a069773e10e8ff6395146f4b9d486082,cus_05407,461,1,0.0,0.0105,0.0888,1400,2026-08-29T06:41:32.158431Z,0.10473,0.1,0.0,0.0,0.042,0.2664,0.275,0,none
txn_06158,ord_006158,mz_0013,travel_bookings,1210.7,INR,card,5441533,priya.reddy33@gmail.com,+916242358753,118.214.217.112,5bd6726c90a227ac662bd2323a1d944f,cus_05458,1511,3,0.05,0.0289,0.0232,8500,2026-08-27T12:39:21.132651Z,0.21439,0.1,0.28571,0.05,0.1156,0.0696,0.32732,0,none
txn_06159,ord_006159,mz_0039,electronics,13057.91,INR,card,477334,riya.joshi476@gmail.com,+916963248861,172.50.246.143,085d1182a5e8af7894bdaa3cbcdcf81a,cus_05358,1684,1,0.0,0.0365,0.1077,6500,2026-08-25T13:53:42.107898Z,0.25223,0.1,0.0,0.0,0.146,0.3231,0.64051,0,none
txn_06160,ord_006160,mz_0017,grocery_delivery,1160.21,INR,card,3443705,pooja.bose185@zoho.com,+918835902710,175.204.18.163,b4cb9d0ab27101e29cabae55687154ca,cus_00044,810,4,0.0,0.0184,0.0104,900,2026-08-28T04:04:49.824376Z,0.07228,0.1,0.42857,0.0,0.0736,0.0312,0.32171,0,none
txn_06161,ord_006161,mz_0019,beauty,2601.23,INR,upi,,amit.nair167@fastmail.com,+918235394182,120.48.228.209,052ab892592908401cd68a9b9295ef6a,cus_01031,1084,1,0.0,0.0299,0.1361,1400,2026-08-31T11:59:15.808976Z,0.21451,0.1,0.0,0.0,0.1196,0.4083,0.42801,0,none
txn_06162,ord_006162,mz_0018,membership_subscriptions,1153.82,INR,card,437770,nikhil.das818@yahoo.com,+919441051904,171.250.168.187,efc81f6d8cff15d22e4cb930d013203c,cus_03872,184,1,0.0,0.0395,0.1248,1200,2026-08-25T02:02:37.977223Z,0.00962,0.1,0.0,0.0,0.158,0.3744,0.32098,0,none
txn_06163,ord_006163,mz_0019,beauty,839.85,INR,upi,,aditya.singh475@icloud.com,+917955238867,186.250.63.38,da3bc72057e84eb75fde363e4c3f756e,cus_01525,1148,1,0.1,0.0489,0.0712,1400,2026-08-28T00:37:05.049573Z,0.10003,0.1,0.0,0.1,0.1956,0.2136,0.27919,0,none
txn_06164,ord_006164,mz_0011,beauty,700.07,INR,card,3490590,sandeep.joshi641@fastmail.com,+916727605882,175.33.235.61,14436ad49a1ba7e672b65d33893eae77,cus_05602,901,1,0.0,0.0037,0.0688,1400,2026-08-27T13:05:23.189259Z,0.12499,0.1,0.0,0.0,0.0148,0.2064,0.25524,0,none
txn_06165,ord_006165,mz_0032,home_decor,3118.12,INR,card,5485285,kabir.iyer581@fastmail.com,+918201907608,194.45.217.184,7cf101030de262d5d2a92df086ab50b7,cus_04044,263,1,0.05,0.0083,0.0869,2600,2026-08-30T07:23:00.373223Z,0.04982,0.1,0.0,0.05,0.0332,0.2607,0.45188,0,none
txn_06166,ord_006166,mz_0001,home_decor,4241.79,INR,card,466508,kabir.iyer412@yahoo.com,+917479673024,150.37.200.10,1cfd352f5562df1c7643fd234804dda2,cus_03407,293,2,0.0,0.007,0.1031,2600,2026-08-29T21:54:13.281912Z,0.15786,0.1,0.14286,0.0,0.028,0.3093,0.49241,0,none
txn_06167,ord_006167,mz_0034,travel_bookings,14660.0,INR,card,3474043,arjun.reddy378@fastmail.com,+919494844076,105.197.73.149,0ac652a1eaa37924adeeb9972ef0967d,cus_05367,112,1,0.05,0.0268,0.1378,8500,2026-08-26T20:11:10.273105Z,0.18118,0.1,0.0,0.05,0.1072,0.4134,0.65576,0,none
txn_06168,ord_006168,mz_0009,electronics,10118.1,INR,upi,,rahul.mehta288@protonmail.com,+918619383952,203.137.253.154,1983256f3a5d3b1e9319ad9c7dd57879,cus_01014,1775,1,0.1,0.0076,0.0408,6500,2026-08-27T14:11:37.603511Z,0.13916,0.1,0.0,0.1,0.0304,0.1224,0.60691,0,none
txn_06169,ord_006169,mz_0007,grocery_delivery,1308.27,INR,netbanking,,isha.gupta152@protonmail.com,+917979801383,142.194.29.24,01e658b505121ffb792ce3b56b7c1c65,cus_04441,629,1,0.0,0.0345,0.0107,900,2026-08-27T16:21:19.462761Z,0.11341,0.1,0.0,0.0,0.138,0.0321,0.33752,0,none
txn_06170,ord_006170,mz_0024,home_decor,2788.09,INR,card,3487261,arjun.joshi530@fastmail.com,+916125029933,180.228.12.32,a3efce9bca012b6fc23225e62a73361b,cus_00083,725,1,0.0,0.0217,0.0691,2600,2026-08-25T17:27:01.335415Z,0.01809,0.1,0.0,0.0,0.0868,0.2073,0.43715,0,none
txn_06171,ord_006171,mz_0037,membership_subscriptions,1400.04,INR,card,6569435,rohan.sharma409@icloud.com,+917704686928,187.211.35.99,869128891cee901dada935b44abe6846,cus_01636,214,1,0.05,0.6068,0.3626,1200,2026-08-24T17:47:12.202211Z,0.04167,0.1,0.0,0.05,1.0,1.0,0.34645,1,friendly_fraud
txn_06172,ord_006172,mz_0033,home_decor,50.0,INR,card,5285268,tanvi.khan53@rediffmail.com,+916412336920,183.12.97.104,ae93f43e12738e41f7eb2d38edfeba36,cus_05213,161,1,0.05,0.0006,0.1104,2600,2026-08-28T12:07:29.315101Z,0.24519,0.1,0.0,0.05,0.0024,0.3312,0.0,0,none
txn_06173,ord_006173,mz_0021,home_decor,2661.99,INR,netbanking,,simran.gupta735@rediffmail.com,+916788571098,112.171.37.100,b8397793cd99d2abbeca79cc30a21bb5,cus_03524,1002,1,0.05,0.0354,0.0781,2600,2026-08-29T04:57:24.398323Z,0.00596,0.1,0.0,0.05,0.1416,0.2343,0.43105,0,none
txn_06174,ord_006174,mz_0017,grocery_delivery,452.45,INR,upi,,varun.gupta638@outlook.com,+918720354197,184.205.139.83,57e0b2b5fee47fd47273d57d7069b812,cus_05585,1347,1,0.0,0.0021,0.0748,900,2026-08-28T08:22:01.947917Z,0.12432,0.1,0.0,0.0,0.0084,0.2244,0.19784,0,none
txn_06175,ord_006175,mz_0006,travel_bookings,12258.92,INR,upi,,kavya.gupta429@gmail.com,+916432875775,111.191.191.18,88fcd1fb02fa8d8137c1e0c54a4a2555,cus_04709,1650,1,0.0,0.0334,0.0627,8500,2026-08-31T13:32:06.164573Z,0.11056,0.1,0.0,0.0,0.1336,0.1881,0.6322,0,none
txn_06176,ord_006176,mz_0015,travel_bookings,7669.79,INR,card,8160795,nikhil.reddy169@rediffmail.com,+916722631537,171.21.152.227,3f09a3f8f2a30ff3fe0cc50d54bb06b5,cus_04175,1823,1,0.0,0.0059,0.0219,8500,2026-08-30T04:37:36.120123Z,0.02442,0.1,0.0,0.0,0.0236,0.0657,0.57042,0,none
txn_06177,ord_006177,mz_0033,home_decor,5092.19,INR,card,8196515,nikhil.singh500@fastmail.com,+916455312180,221.5.142.23,c18546c028e4ca977b586459edcc135a,cus_04315,532,1,0.0,0.0027,0.0524,2600,2026-08-28T10:05:55.946941Z,0.23963,0.1,0.0,0.0,0.0108,0.1572,0.51647,0,none
txn_06178,ord_006178,mz_0026,beauty,312.38,INR,upi,,kavya.khan986@zoho.com,+918217907133,100.20.127.213,16bf18f956f69be11ef16417b16da462,cus_01376,1325,1,0.05,0.0429,0.089,1400,2026-08-28T14:39:25.622672Z,0.19422,0.1,0.0,0.05,0.1716,0.267,0.14916,0,none
txn_06179,ord_006179,mz_0031,fashion_d2c,2189.2,INR,upi,,ananya.patel91@gmail.com,+919407953687,193.111.202.24,eea13ff149c1e119f93fdc4a25cd0799,cus_02984,1766,1,0.05,0.0327,0.0607,1800,2026-08-25T17:41:13.965836Z,0.05406,0.1,0.0,0.05,0.1308,0.1821,0.4053,0,none
txn_06180,ord_006180,mz_0027,beauty,1445.03,INR,card,8118630,aarav.rao209@yahoo.com,+918016802965,205.152.9.122,ea0307df4ef680c99070c245987f0b0b,cus_03389,617,1,0.0,0.0109,0.0404,1400,2026-08-28T12:27:51.779540Z,0.00804,0.1,0.0,0.0,0.0436,0.1212,0.35061,0,none
txn_06181,ord_006181,mz_0037,membership_subscriptions,1315.27,INR,card,3483099,vivaan.joshi632@outlook.com,+917338329628,188.33.108.75,1f8ac5a4b5077662ed999d8593663bbb,cus_04759,457,1,0.0,0.0488,0.1108,1200,2026-08-25T03:55:26.150927Z,0.02401,0.1,0.0,0.0,0.1952,0.3324,0.33822,0,none
txn_06182,ord_006182,mz_0009,electronics,7397.89,INR,card,6052743,nikhil.malhotra678@outlook.com,+918008006277,216.228.218.154,c81d104cf24de6c76b5f19537b1c5af7,cus_02614,470,1,0.0,0.0239,0.0478,6500,2026-08-29T13:07:40.380199Z,0.03453,0.1,0.0,0.0,0.0956,0.1434,0.56567,0,none
txn_06183,ord_006183,mz_0000,electronics,7873.63,INR,upi,,sara.malhotra522@icloud.com,+916313119683,217.207.229.92,2a822550ce861dc859f4693a2f1724f5,cus_05301,1478,1,0.1,0.0314,0.0225,6500,2026-08-27T11:48:01.508960Z,0.05283,0.1,0.0,0.1,0.1256,0.0675,0.57388,0,none
txn_06184,ord_006184,mz_0039,electronics,7219.99,INR,upi,,arjun.patel153@yahoo.com,+917862442972,213.222.18.87,6fd554db68b3ce71c4fed17f09098eb9,cus_01968,486,1,0.0,0.0426,0.0147,6500,2026-08-27T02:12:13.907913Z,0.02769,0.1,0.0,0.0,0.1704,0.0441,0.56246,0,none
txn_06185,ord_006185,mz_0000,electronics,4859.21,INR,card,497427,sara.sharma832@outlook.com,+918845640888,169.189.132.213,01cc62e2454b686509f22157ad823967,cus_02293,1686,1,0.05,0.0424,0.0163,6500,2026-08-30T03:01:26.875711Z,0.06311,0.1,0.0,0.05,0.1696,0.0489,0.51031,0,none
txn_06186,ord_006186,mz_0024,home_decor,3374.31,INR,upi,,diya.rao559@protonmail.com,+917693112233,132.197.13.146,dc8fae8e547d062755e18a8489b777f4,cus_04138,552,4,0.0,0.0287,0.0426,2600,2026-08-29T02:50:49.169131Z,0.07445,0.1,0.42857,0.0,0.1148,0.1278,0.46228,0,none
txn_06187,ord_006187,mz_0014,fashion_d2c,2351.28,INR,card,5482908,pooja.menon852@icloud.com,+919992962672,181.228.254.5,64989c3741dba478f24aa424d4e441ec,cus_05330,287,1,0.0,0.0143,0.0858,1800,2026-08-30T21:15:16.538752Z,0.07657,0.1,0.0,0.0,0.0572,0.2574,0.41471,0,none
txn_06188,ord_006188,mz_0004,membership_subscriptions,1253.68,INR,wallet,,ananya.malhotra532@outlook.com,+917801981731,166.44.227.185,ef089987efdc22da59c5685a02cb80de,cus_05281,1496,1,0.05,0.0309,0.0358,1200,2026-08-28T18:32:16.902849Z,0.01118,0.1,0.0,0.05,0.1236,0.1074,0.33191,0,none
txn_06189,ord_006189,mz_0025,electronics,3528.44,INR,card,3468128,kavya.verma875@icloud.com,+916288568310,105.214.221.123,52883fd43001a4e2247507d959fe93a4,cus_00422,623,4,0.0,0.0073,0.0854,6500,2026-08-28T04:00:49.417761Z,0.11429,0.1,0.42857,0.0,0.0292,0.2562,0.46816,0,none
txn_06190,ord_006190,mz_0009,electronics,5069.73,INR,upi,,kabir.gupta164@rediffmail.com,+916962441540,223.118.60.222,9929759356347720d8a256095cc1db0a,cus_02816,1710,1,0.0,0.0111,0.0842,6500,2026-08-25T07:42:36.296200Z,0.05501,0.1,0.0,0.0,0.0444,0.2526,0.51589,0,none
txn_06191,ord_006191,mz_0032,home_decor,4006.37,INR,upi,,kavya.mehta910@rediffmail.com,+917300938472,114.33.212.18,c9eab7682f89b985abd5d2c4779b1541,cus_03076,1680,1,0.0,0.0273,0.0077,2600,2026-08-27T03:13:48.641858Z,0.13523,0.1,0.0,0.0,0.1092,0.0231,0.48489,0,none
txn_06192,ord_006192,mz_0012,electronics,6847.77,INR,upi,,karan.gupta558@outlook.com,+918194883679,144.246.160.207,32c6af3f8b7ccb8718e01cf4e323c84b,cus_01468,1964,1,0.1,0.0354,0.1126,6500,2026-08-26T08:13:02.725863Z,0.01338,0.1,0.0,0.1,0.1416,0.3378,0.55549,0,none
txn_06193,ord_006193,mz_0004,membership_subscriptions,509.6,INR,card,471704,simran.verma471@fastmail.com,+916513436463,145.142.130.42,0856e5f82d9c105fc98113e07f3d8ce6,cus_02700,1334,7,0.0,0.0349,0.0832,1200,2026-08-30T11:46:31.178512Z,0.14383,0.1,0.85714,0.0,0.1396,0.2496,0.21347,0,none
txn_06194,ord_006194,mz_0005,travel_bookings,13524.79,INR,card,5336959,kabir.bose500@protonmail.com,+918018343039,137.117.230.8,42cff647b18f7d0f55fccc0703defa2d,cus_02623,552,6,0.0,0.0264,0.0879,8500,2026-08-28T04:54:50.582190Z,0.14779,0.1,0.71429,0.0,0.1056,0.2637,0.64514,0,none
txn_06195,ord_006195,mz_0016,home_decor,1222.86,INR,card,3485901,riya.rao22@rediffmail.com,+919421617271,148.218.219.119,cdc3840711739fba0f13a5492025880b,cus_03329,107,1,0.1,0.04,0.0371,2600,2026-08-25T20:10:06.247086Z,0.13242,0.1,0.0,0.1,0.16,0.1113,0.32863,0,none
txn_06196,ord_006196,mz_0034,travel_bookings,8271.77,INR,upi,,kavya.khan986@zoho.com,+918217907133,178.171.17.47,16bf18f956f69be11ef16417b16da462,cus_01376,1325,1,0.1,0.0429,0.089,8500,2026-08-25T15:09:55.707559Z,0.00671,0.1,0.0,0.1,0.1716,0.267,0.58038,0,none
txn_06197,ord_006197,mz_0023,electronics,2952.83,INR,upi,,nikhil.singh306@rediffmail.com,+919425628672,127.117.86.150,9a95bfd8bb0be8316979fa0d9cc7f557,cus_05053,1843,1,0.0,0.0054,0.1495,6500,2026-08-31T13:39:49.725846Z,0.13643,0.1,0.0,0.0,0.0216,0.4485,0.44471,0,none
txn_06198,ord_006198,mz_0014,fashion_d2c,593.01,INR,upi,,meera.bose490@icloud.com,+916770899323,106.42.67.49,e7779c954b3035e0d492797e562526cf,cus_03221,1625,1,0.0,0.0268,0.027,1800,2026-08-29T02:36:23.083284Z,0.16764,0.1,0.0,0.0,0.1072,0.081,0.23341,0,none
